0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.196721311475410263e-03,8.196721311475410263e-03,2.459016393442622905e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.836065573770491621e-02,0.000000000000000000e+00,2.459016393442622905e-02,8.196721311475410263e-03,8.278688524590164244e-01
8.108108108108108558e-02,5.019305019305018989e-02,7.722007722007721842e-02,2.355212355212355224e-01,1.814671814671814654e-01,4.633204633204632966e-02,7.722007722007721842e-02,6.949806949806949796e-02,1.737451737451737588e-01,7.722007722007722189e-03
1.063829787234042562e-01,6.382978723404254817e-02,4.255319148936170109e-02,6.382978723404254817e-02,1.914893617021276584e-01,1.914893617021276584e-01,2.127659574468085124e-01,8.510638297872340219e-02,2.127659574468085055e-02,2.127659574468085055e-02
2.527472527472527375e-01,2.967032967032967039e-01,5.494505494505494414e-02,1.098901098901098987e-02,4.395604395604395948e-02,1.098901098901098883e-01,5.494505494505494414e-02,4.395604395604395948e-02,1.318681318681318715e-01,0.000000000000000000e+00
2.272727272727272652e-01,0.000000000000000000e+00,1.363636363636363535e-01,1.363636363636363535e-01,1.363636363636363535e-01,9.090909090909091161e-02,9.090909090909091161e-02,4.545454545454545581e-02,4.545454545454545581e-02,9.090909090909091161e-02
2.564102564102564014e-02,1.794871794871794879e-01,6.410256410256409687e-02,2.564102564102564014e-02,1.025641025641025605e-01,1.282051282051281937e-01,5.128205128205128027e-02,1.153846153846153910e-01,2.948717948717948789e-01,1.282051282051282007e-02
3.947368421052631360e-02,1.710526315789473728e-01,9.210526315789473173e-02,1.842105263157894635e-01,6.578947368421052266e-02,1.447368421052631637e-01,1.052631578947368363e-01,5.263157894736841813e-02,1.315789473684210453e-01,1.315789473684210453e-02
0.000000000000000000e+00,1.333333333333333419e-02,9.333333333333333759e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,1.333333333333333419e-02,6.666666666666666574e-02,1.333333333333333419e-02,7.600000000000000089e-01
4.761904761904761640e-02,1.666666666666666574e-01,4.761904761904761640e-02,1.666666666666666574e-01,9.523809523809523281e-02,0.000000000000000000e+00,7.142857142857142461e-02,4.761904761904761640e-02,2.857142857142856984e-01,7.142857142857142461e-02
1.066666666666666735e-01,8.000000000000000167e-02,8.000000000000000167e-02,9.333333333333333759e-02,1.866666666666666752e-01,4.000000000000000083e-02,1.333333333333333315e-01,1.466666666666666674e-01,9.333333333333333759e-02,4.000000000000000083e-02
5.555555555555555247e-02,2.777777777777777624e-02,1.666666666666666574e-01,2.777777777777777624e-02,1.388888888888888951e-01,2.222222222222222099e-01,8.333333333333332871e-02,1.388888888888888951e-01,1.111111111111111049e-01,2.777777777777777624e-02
1.948051948051948146e-01,1.948051948051948146e-01,3.896103896103896014e-02,1.428571428571428492e-01,1.168831168831168804e-01,5.194805194805195148e-02,7.792207792207792028e-02,5.194805194805195148e-02,6.493506493506492894e-02,6.493506493506492894e-02
2.580645161290322509e-01,6.451612903225806273e-02,3.225806451612903136e-02,9.677419354838709409e-02,6.451612903225806273e-02,3.225806451612903136e-02,1.290322580645161255e-01,6.451612903225806273e-02,1.290322580645161255e-01,1.290322580645161255e-01
2.207792207792207695e-01,2.597402597402597157e-01,1.038961038961039030e-01,2.597402597402597574e-02,5.194805194805195148e-02,7.792207792207792028e-02,9.090909090909091161e-02,9.090909090909091161e-02,5.194805194805195148e-02,2.597402597402597574e-02
7.874015748031495954e-03,1.574803149606299191e-02,7.874015748031495954e-03,2.362204724409448786e-02,0.000000000000000000e+00,1.259842519685039353e-01,0.000000000000000000e+00,7.874015748031495954e-03,7.874015748031495954e-03,8.031496062992126150e-01
0.000000000000000000e+00,1.756756756756756854e-01,0.000000000000000000e+00,6.756756756756757132e-02,1.351351351351351426e-01,2.702702702702702853e-02,2.432432432432432567e-01,1.216216216216216284e-01,1.756756756756756854e-01,5.405405405405405705e-02
2.031250000000000000e-01,6.250000000000000000e-02,9.375000000000000000e-02,3.125000000000000000e-02,2.187500000000000000e-01,4.687500000000000000e-02,9.375000000000000000e-02,9.375000000000000000e-02,1.250000000000000000e-01,3.125000000000000000e-02
3.703703703703703498e-02,1.481481481481481399e-01,1.481481481481481399e-01,3.703703703703703498e-02,1.111111111111111049e-01,3.703703703703703498e-02,1.851851851851851749e-01,3.703703703703703498e-02,1.851851851851851749e-01,7.407407407407406996e-02
7.017543859649122417e-02,1.754385964912280604e-02,3.508771929824561209e-02,3.508771929824561209e-02,2.807017543859648967e-01,2.807017543859648967e-01,1.228070175438596423e-01,2.631578947368420907e-02,9.649122807017543324e-02,3.508771929824561209e-02
2.105263157894736725e-01,1.052631578947368363e-01,1.578947368421052544e-01,7.894736842105262720e-02,7.894736842105262720e-02,5.263157894736841813e-02,1.315789473684210453e-01,1.052631578947368363e-01,5.263157894736841813e-02,2.631578947368420907e-02
4.918032786885245811e-02,1.639344262295082053e-02,1.639344262295082053e-02,0.000000000000000000e+00,4.918032786885245811e-02,9.836065573770491621e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.704918032786884918e-01
1.851851851851851749e-02,5.555555555555555247e-02,1.296296296296296224e-01,5.555555555555555247e-02,1.111111111111111049e-01,5.555555555555555247e-02,3.888888888888888951e-01,1.111111111111111049e-01,7.407407407407406996e-02,0.000000000000000000e+00
3.797468354430379861e-02,1.012658227848101250e-01,7.594936708860759722e-02,7.594936708860759722e-02,3.417721518987341667e-01,8.860759493670886111e-02,6.329113924050633333e-02,1.645569620253164445e-01,1.265822784810126563e-02,3.797468354430379861e-02
1.276595744680850963e-01,1.276595744680850963e-01,2.127659574468085124e-01,2.127659574468085055e-02,2.127659574468085055e-02,1.063829787234042562e-01,1.276595744680850963e-01,8.510638297872340219e-02,1.702127659574468044e-01,0.000000000000000000e+00
3.030303030303030387e-02,2.424242424242424310e-01,1.212121212121212155e-01,0.000000000000000000e+00,1.818181818181818232e-01,3.030303030303030387e-02,6.060606060606060774e-02,0.000000000000000000e+00,3.333333333333333148e-01,0.000000000000000000e+00
1.803278688524590223e-01,4.262295081967212851e-01,8.196721311475409222e-02,3.278688524590164105e-02,4.918032786885245811e-02,1.639344262295082053e-02,6.557377049180328210e-02,0.000000000000000000e+00,3.278688524590164105e-02,1.147540983606557402e-01
9.756097560975609748e-03,4.878048780487804874e-03,1.951219512195121950e-02,4.878048780487804874e-03,0.000000000000000000e+00,3.902439024390243899e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.878048780487804874e-03,9.170731707317073544e-01
2.173913043478260809e-02,4.347826086956521618e-02,1.739130434782608647e-01,1.521739130434782705e-01,6.521739130434782428e-02,2.173913043478260809e-02,6.521739130434782428e-02,4.347826086956521618e-02,3.913043478260869734e-01,2.173913043478260809e-02
3.030303030303030387e-02,0.000000000000000000e+00,1.818181818181818232e-01,9.090909090909091161e-02,9.090909090909091161e-02,3.030303030303030387e-02,2.424242424242424310e-01,2.424242424242424310e-01,3.030303030303030387e-02,6.060606060606060774e-02
1.300000000000000044e-01,1.499999999999999944e-01,2.000000000000000042e-02,1.100000000000000006e-01,2.600000000000000089e-01,2.999999999999999889e-02,5.999999999999999778e-02,1.400000000000000133e-01,1.000000000000000056e-01,0.000000000000000000e+00
1.527777777777777901e-01,1.388888888888888812e-02,4.166666666666666435e-02,8.333333333333332871e-02,1.805555555555555525e-01,5.555555555555555247e-02,1.250000000000000000e-01,3.055555555555555802e-01,1.388888888888888812e-02,2.777777777777777624e-02
3.703703703703703498e-02,4.938271604938271331e-02,2.222222222222222099e-01,1.358024691358024616e-01,2.469135802469135665e-02,2.716049382716049232e-01,1.111111111111111049e-01,8.641975308641974829e-02,2.469135802469135665e-02,3.703703703703703498e-02
5.128205128205128027e-02,1.025641025641025605e-01,1.794871794871794879e-01,0.000000000000000000e+00,1.282051282051281937e-01,5.128205128205128027e-02,2.307692307692307820e-01,1.025641025641025605e-01,2.564102564102564014e-02,1.282051282051281937e-01
3.257328990228013175e-03,3.257328990228013175e-03,9.771986970684038223e-03,3.257328990228013175e-03,0.000000000000000000e+00,3.257328990228013175e-03,3.257328990228013175e-03,3.257328990228013175e-03,3.257328990228013175e-03,9.674267100977198552e-01
2.909090909090908950e-01,7.272727272727272374e-02,1.272727272727272596e-01,7.272727272727272374e-02,9.090909090909091161e-02,7.272727272727272374e-02,7.272727272727272374e-02,3.636363636363636187e-02,5.454545454545454281e-02,1.090909090909090856e-01
2.027027027027027140e-01,1.621621621621621712e-01,4.054054054054054279e-02,1.216216216216216284e-01,2.432432432432432567e-01,4.054054054054054279e-02,6.756756756756757132e-02,5.405405405405405705e-02,5.405405405405405705e-02,1.351351351351351426e-02
8.713692946058090860e-02,9.128630705394190359e-02,8.713692946058090860e-02,1.161825726141078874e-01,1.825726141078838072e-01,4.564315352697095179e-02,9.543568464730289858e-02,1.825726141078838072e-01,9.128630705394190359e-02,2.074688796680497840e-02
2.542372881355932090e-01,8.474576271186440302e-02,1.694915254237288130e-02,8.474576271186440302e-02,1.694915254237288060e-01,1.694915254237288130e-02,1.186440677966101725e-01,6.779661016949152519e-02,1.694915254237288060e-01,1.694915254237288130e-02
4.210526315789473589e-02,1.157894736842105254e-01,9.473684210526316096e-02,7.368421052631578261e-02,1.157894736842105254e-01,1.894736842105263219e-01,1.684210526315789436e-01,9.473684210526316096e-02,2.105263157894736795e-02,8.421052631578947179e-02
3.030303030303030387e-02,1.212121212121212155e-01,2.424242424242424310e-01,1.515151515151515194e-01,3.030303030303030387e-02,0.000000000000000000e+00,1.515151515151515194e-01,0.000000000000000000e+00,1.818181818181818232e-01,9.090909090909091161e-02
1.923076923076923184e-02,9.615384615384615918e-03,1.923076923076923184e-02,9.615384615384615918e-03,0.000000000000000000e+00,6.730769230769230449e-02,9.615384615384615918e-03,9.615384615384615918e-03,0.000000000000000000e+00,8.557692307692307265e-01
2.542372881355932368e-02,1.610169491525423602e-01,1.271186440677966045e-01,2.542372881355932368e-02,2.033898305084745894e-01,1.186440677966101725e-01,1.186440677966101725e-01,1.271186440677966045e-01,6.779661016949152519e-02,2.542372881355932368e-02
1.428571428571428492e-01,7.142857142857142461e-02,1.428571428571428492e-01,1.904761904761904656e-01,1.190476190476190410e-01,0.000000000000000000e+00,2.380952380952380820e-02,2.380952380952380820e-01,7.142857142857142461e-02,0.000000000000000000e+00
8.955223880597014408e-02,3.283582089552238847e-01,8.955223880597014408e-02,5.970149253731343170e-02,8.955223880597014408e-02,7.462686567164178442e-02,5.970149253731343170e-02,4.477611940298507204e-02,5.970149253731343170e-02,1.044776119402985037e-01
2.446808510638297796e-01,7.446808510638297518e-02,1.170212765957446832e-01,7.446808510638297518e-02,1.702127659574468044e-01,5.319148936170212810e-02,8.510638297872340219e-02,6.382978723404254817e-02,1.063829787234042562e-01,1.063829787234042527e-02
1.323529411764705899e-01,3.529411764705882582e-01,1.470588235294117627e-02,2.941176470588235253e-02,7.352941176470588480e-02,1.470588235294117627e-02,1.470588235294117696e-01,1.764705882352941291e-01,5.882352941176470507e-02,0.000000000000000000e+00
9.183673469387755584e-02,1.326530612244898044e-01,7.142857142857142461e-02,5.102040816326530726e-02,4.081632653061224164e-02,2.040816326530612290e-01,8.163265306122448328e-02,2.040816326530612290e-01,9.183673469387755584e-02,3.061224489795918297e-02
4.054054054054054279e-02,0.000000000000000000e+00,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.351351351351351426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.324324324324324564e-01
2.222222222222222099e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.222222222222222099e-01,1.111111111111111049e-01,0.000000000000000000e+00,1.111111111111111049e-01,3.333333333333333148e-01,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.376344086021505458e-02,9.677419354838709409e-02,1.720430107526881858e-01,1.290322580645161255e-01,2.150537634408602183e-01,8.602150537634409289e-02,9.677419354838709409e-02,8.602150537634409289e-02,6.451612903225806273e-02
4.545454545454545581e-02,6.060606060606060774e-02,3.939393939393939226e-01,9.090909090909091161e-02,7.575757575757575968e-02,1.515151515151515194e-02,4.545454545454545581e-02,7.575757575757575968e-02,9.090909090909091161e-02,1.060606060606060635e-01
1.222222222222222182e-01,1.666666666666666574e-01,5.555555555555555247e-02,5.555555555555555247e-02,1.000000000000000056e-01,2.555555555555555358e-01,4.444444444444444614e-02,1.111111111111111049e-01,5.555555555555555247e-02,3.333333333333333287e-02
0.000000000000000000e+00,2.631578947368420907e-02,1.578947368421052544e-01,1.842105263157894635e-01,5.263157894736841813e-02,7.894736842105262720e-02,1.315789473684210453e-01,3.157894736842105088e-01,2.631578947368420907e-02,2.631578947368420907e-02
8.196721311475409222e-02,6.557377049180328210e-02,4.918032786885245811e-02,2.295081967213114804e-01,6.557377049180328210e-02,9.836065573770491621e-02,1.803278688524590223e-01,1.311475409836065642e-01,3.278688524590164105e-02,6.557377049180328210e-02
3.947368421052631360e-02,2.236842105263157909e-01,3.947368421052631360e-02,2.631578947368420907e-02,2.500000000000000000e-01,3.947368421052631360e-02,2.631578947368420907e-02,7.894736842105262720e-02,2.500000000000000000e-01,2.631578947368420907e-02
1.298701298701298787e-02,2.597402597402597574e-02,1.298701298701298787e-02,2.597402597402597574e-02,1.298701298701298787e-02,0.000000000000000000e+00,1.298701298701298787e-02,0.000000000000000000e+00,1.298701298701298787e-02,8.831168831168830780e-01
7.692307692307692735e-02,2.197802197802197974e-02,5.494505494505494414e-02,1.758241758241758379e-01,1.098901098901098987e-02,1.978021978021977934e-01,2.857142857142856984e-01,6.593406593406593574e-02,6.593406593406593574e-02,4.395604395604395948e-02
0.000000000000000000e+00,1.600000000000000033e-01,4.000000000000000083e-02,4.000000000000000083e-02,0.000000000000000000e+00,2.000000000000000111e-01,4.000000000000000083e-02,1.199999999999999956e-01,3.200000000000000067e-01,8.000000000000000167e-02
5.454545454545454281e-02,2.545454545454545192e-01,9.090909090909091161e-02,9.090909090909091161e-02,1.454545454545454475e-01,7.272727272727272374e-02,3.636363636363636187e-02,1.818181818181818232e-01,7.272727272727272374e-02,0.000000000000000000e+00
9.803921568627450844e-02,1.078431372549019662e-01,6.862745098039216285e-02,6.862745098039216285e-02,1.078431372549019662e-01,9.803921568627450844e-02,9.803921568627450844e-02,2.156862745098039325e-01,6.862745098039216285e-02,6.862745098039216285e-02
1.526717557251908441e-01,2.213740458015267254e-01,1.755725190839694527e-01,5.343511450381679267e-02,9.160305343511450371e-02,3.816793893129771104e-02,1.297709923664122078e-01,7.633587786259541687e-03,5.343511450381679267e-02,7.633587786259542207e-02
4.477611940298507204e-02,5.970149253731343170e-02,4.477611940298507204e-02,7.462686567164178442e-02,5.970149253731343170e-02,7.462686567164178442e-02,2.985074626865671585e-02,1.044776119402985037e-01,4.328358208955223607e-01,7.462686567164178442e-02
0.000000000000000000e+00,0.000000000000000000e+00,5.813953488372092943e-03,5.813953488372092943e-03,5.813953488372092943e-03,0.000000000000000000e+00,0.000000000000000000e+00,5.813953488372092943e-03,0.000000000000000000e+00,9.767441860465115866e-01
4.761904761904761640e-02,9.523809523809523281e-02,1.428571428571428492e-01,1.190476190476190410e-01,4.761904761904761640e-02,2.380952380952380820e-02,0.000000000000000000e+00,3.571428571428571230e-02,3.452380952380952328e-01,1.428571428571428492e-01
1.688311688311688319e-01,7.792207792207792028e-02,3.896103896103896014e-02,5.194805194805195148e-02,2.597402597402597157e-01,9.090909090909091161e-02,2.597402597402597574e-02,5.194805194805195148e-02,1.298701298701298579e-01,1.038961038961039030e-01
7.142857142857142461e-02,7.142857142857142461e-02,1.190476190476190410e-01,2.380952380952380820e-01,9.523809523809523281e-02,2.380952380952380820e-02,0.000000000000000000e+00,4.761904761904761640e-02,2.857142857142856984e-01,4.761904761904761640e-02
1.282051282051281937e-01,1.538461538461538547e-01,1.282051282051281937e-01,5.128205128205128027e-02,1.282051282051281937e-01,1.025641025641025605e-01,2.051282051282051211e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.025641025641025605e-01
2.000000000000000111e-01,2.000000000000000111e-01,2.000000000000000111e-01,0.000000000000000000e+00,4.000000000000000222e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.024096385542168641e-02,1.686746987951807109e-01,2.409638554216867595e-02,2.409638554216867595e-02,8.433734939759035543e-02,2.168674698795180766e-01,1.084337349397590383e-01,1.084337349397590383e-01,1.325301204819277212e-01,7.228915662650602092e-02
1.011235955056179747e-01,4.494382022471909988e-02,8.988764044943819975e-02,4.494382022471909988e-02,1.011235955056179747e-01,7.865168539325842478e-02,1.460674157303370746e-01,1.685393258426966245e-01,4.494382022471909988e-02,1.797752808988763995e-01
1.400000000000000133e-01,8.000000000000000167e-02,1.000000000000000056e-01,2.000000000000000042e-02,5.999999999999999778e-02,1.000000000000000056e-01,1.799999999999999933e-01,2.399999999999999911e-01,0.000000000000000000e+00,8.000000000000000167e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.333333333333333419e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.866666666666666918e-01
1.111111111111111154e-02,0.000000000000000000e+00,1.111111111111111154e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.333333333333333287e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.444444444444444198e-01
8.474576271186440302e-02,5.084745762711864736e-02,2.372881355932203451e-01,3.389830508474576259e-02,6.779661016949152519e-02,1.016949152542372947e-01,1.694915254237288130e-02,1.525423728813559421e-01,1.694915254237288130e-02,2.372881355932203451e-01
1.612903225806451568e-01,1.935483870967741882e-01,1.129032258064516098e-01,1.290322580645161255e-01,0.000000000000000000e+00,3.225806451612903136e-02,1.612903225806451568e-02,1.129032258064516098e-01,9.677419354838709409e-02,1.451612903225806550e-01
1.176470588235294101e-01,1.323529411764705899e-01,1.029411764705882304e-01,4.411764705882353227e-02,1.617647058823529493e-01,5.882352941176470507e-02,1.764705882352941291e-01,0.000000000000000000e+00,1.470588235294117696e-01,5.882352941176470507e-02
9.090909090909091161e-02,1.136363636363636326e-01,2.272727272727272790e-02,1.136363636363636326e-01,4.545454545454545581e-02,0.000000000000000000e+00,2.272727272727272652e-01,2.272727272727272790e-02,1.136363636363636326e-01,2.500000000000000000e-01
6.593406593406593574e-02,2.527472527472527375e-01,8.791208791208791895e-02,5.494505494505494414e-02,7.692307692307692735e-02,9.890109890109889668e-02,1.098901098901098883e-01,9.890109890109889668e-02,1.098901098901098987e-02,1.428571428571428492e-01
3.571428571428571230e-02,1.190476190476190410e-02,9.523809523809523281e-02,1.071428571428571369e-01,1.904761904761904656e-01,1.190476190476190410e-01,4.761904761904761640e-02,2.261904761904761918e-01,7.142857142857142461e-02,9.523809523809523281e-02
8.196721311475409222e-02,1.311475409836065642e-01,1.147540983606557402e-01,6.557377049180328210e-02,9.836065573770491621e-02,2.131147540983606425e-01,3.278688524590164105e-02,9.836065573770491621e-02,9.836065573770491621e-02,6.557377049180328210e-02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.325581395348837177e-02,1.162790697674418589e-02,0.000000000000000000e+00,0.000000000000000000e+00,9.651162790697674909e-01
1.318681318681318715e-01,2.197802197802197974e-02,1.758241758241758379e-01,7.692307692307692735e-02,2.197802197802197974e-02,8.791208791208791895e-02,9.890109890109889668e-02,8.791208791208791895e-02,0.000000000000000000e+00,2.967032967032967039e-01
2.803738317757009310e-02,3.738317757009345516e-02,0.000000000000000000e+00,3.551401869158878344e-01,4.672897196261682068e-02,2.803738317757009310e-02,1.775700934579439172e-01,1.121495327102803724e-01,9.345794392523364136e-02,1.214953271028037379e-01
5.714285714285714107e-02,8.571428571428571508e-02,2.285714285714285643e-01,1.142857142857142821e-01,1.714285714285714302e-01,2.857142857142857054e-02,8.571428571428571508e-02,1.142857142857142821e-01,2.857142857142857054e-02,8.571428571428571508e-02
1.560283687943262443e-01,1.205673758865248163e-01,4.964539007092198808e-02,1.985815602836879523e-01,7.092198581560284210e-02,6.382978723404254817e-02,1.063829787234042562e-01,6.382978723404254817e-02,2.127659574468085055e-02,1.489361702127659504e-01
1.965811965811965767e-01,1.367521367521367659e-01,8.547008547008547175e-02,5.128205128205128027e-02,1.025641025641025605e-01,1.709401709401709574e-02,1.025641025641025605e-01,1.282051282051281937e-01,1.709401709401709574e-02,1.623931623931623991e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.230769230769231282e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.076923076923076872e-01
