3.743016052728082244e+00,3.820776982808398614e+00
4.259766979811826282e+00,4.326368353254244958e+00
4.083764701950791220e+00,4.122873380207842331e+00
4.598194365192576960e+00,4.692294867470029551e+00
8.270717221474964687e-01,9.189992502176087541e-01
